ID Client,Age,Annual Income,Purchase Score
4768,18,86,11
4769,42,63,31
4770,68,111,8
4771,53,146,68
4772,34,110,89
4773,58,82,70
4774,41,81,92
4775,19,63,32
4776,57,12,23
4777,32,120,88
4778,49,105,94
4779,56,80,92
4780,23,28,68
4781,18,43,37
4782,64,59,10
4783,40,55,31
4784,56,92,63
4785,34,60,71
4786,51,63,19
4787,58,99,33
4788,46,90,41
4789,26,127,7
4790,30,28,65
4791,23,36,20
4792,23,16,78
4793,37,78,69
4794,69,103,4
4795,20,122,66
4796,34,116,42
4797,66,129,15
4798,29,145,98
4799,65,51,72
4800,64,22,34
4801,62,27,82
4802,18,51,42
4803,34,60,97
4804,20,122,38
4805,43,110,9
4806,32,12,73
4807,53,88,19
4808,49,107,0
4809,49,32,5
4810,21,68,52
4811,35,122,45
4812,66,77,65
4813,36,63,37
4814,60,66,32
4815,69,120,66
4816,52,69,99
4817,57,82,76
4818,31,64,34
4819,50,126,78
4820,31,72,44
4821,51,64,21
4822,21,34,67
4823,41,35,16
4824,46,72,4
4825,36,82,84
4826,23,88,56
4827,50,74,87
4828,66,78,94
4829,57,18,39
4830,36,35,29
4831,18,37,41
4832,22,49,6
4833,44,143,70
4834,33,36,90
4835,23,47,87
4836,57,94,18
4837,30,73,40
4838,65,39,33
4839,52,108,21
4840,36,140,51
4841,29,21,90
4842,33,100,5
4843,60,39,73
4844,27,47,94
4845,42,94,24
4846,37,69,65
4847,48,47,9
4848,21,113,73
4849,61,38,25
4850,40,121,4
4851,19,30,85
4852,39,128,67
4853,68,69,97
4854,54,149,70
4855,25,122,49
4856,24,138,16
4857,31,67,10
4858,20,12,52
4859,67,32,49
4860,33,146,7
4861,36,92,91
4862,68,64,96
4863,35,119,61
4864,69,125,88
4865,33,71,84
4866,25,96,75
4867,50,109,89
4868,66,36,28
4869,29,43,98
4870,28,42,100
4871,22,101,43
4872,44,105,44
4873,29,104,28
4874,34,47,87
4875,23,50,58
4876,50,146,14
4877,22,146,69
4878,45,88,95
4879,31,137,43
4880,22,31,97
4881,50,25,35
4882,67,41,83
4883,65,47,56
4884,58,107,63
4885,36,145,75
4886,39,30,98
4887,22,65,37
4888,19,55,16
4889,47,52,26
4890,64,129,16
4891,56,55,62
4892,21,57,10
4893,50,93,63
4894,30,40,38
4895,37,80,1
4896,24,17,65
4897,32,139,53
4898,40,61,28
4899,31,54,44
4900,40,46,87
4901,36,53,87
4902,46,126,79
4903,37,47,30
4904,46,108,48
4905,41,133,8
4906,35,15,26
4907,27,77,55
4908,58,110,77
4909,25,143,44
4910,43,22,88
4911,46,39,42
4912,27,109,21
4913,34,11,98
4914,19,67,32
4915,23,45,26
4916,22,81,39
4917,45,146,25
4918,58,135,82
4919,22,86,44
4920,35,59,44
4921,43,41,25
4922,37,107,69
4923,58,52,66
4924,66,134,5
4925,44,104,27
4926,66,87,66
4927,29,63,12
4928,24,56,62
4929,20,23,12
4930,27,64,76
4931,51,72,0
4932,42,28,39
4933,52,100,36
4934,33,146,30
4935,19,110,16
4936,41,46,8
4937,27,116,63
4938,55,101,56
4939,39,61,12
4940,43,37,36
4941,60,45,13
4942,56,125,74
4943,44,73,24
4944,46,27,94
4945,64,98,77
4946,55,87,56
4947,37,99,70
4948,44,17,87
4949,58,24,99
4950,37,16,41
4951,61,26,41
4952,36,95,46
4953,37,127,43
4954,52,73,40
4955,64,21,2
4956,19,65,89
4957,47,110,89
4958,51,25,0
4959,39,11,78
4960,20,137,10
4961,23,101,100
4962,32,114,6
4963,44,40,11
4964,27,56,37
4965,26,52,53
4966,50,74,66
4967,49,59,52
4968,65,10,89
4969,23,131,93
4970,58,37,31
4971,53,95,99
4972,19,91,44
4973,46,31,50
4974,21,50,36
4975,18,85,58
4976,36,98,53
4977,43,68,17
4978,42,78,0
4979,27,132,20
4980,32,83,27
4981,39,16,15
4982,68,110,47
4983,65,120,27
4984,38,61,21
4985,39,33,82
4986,53,35,0
4987,51,134,94
4988,47,99,41
4989,42,131,97
4990,62,19,69
4991,45,26,91
4992,18,11,2
4993,66,121,94
4994,62,36,79
4995,21,80,80
4996,24,127,43
4997,66,18,26
4998,26,95,50
4999,53,32,23
5000,36,82,19
5001,18,36,31
5002,27,102,98
5003,53,90,12
5004,26,93,42
5005,62,52,19
5006,63,16,1
5007,59,101,67
5008,49,92,90
5009,49,93,59
5010,23,53,88
5011,65,49,3
5012,55,144,95
5013,34,34,16
5014,27,68,0
5015,67,112,32
5016,44,95,29
5017,67,121,4
5018,52,95,11
5019,69,107,31
5020,38,71,37
5021,42,17,16
5022,45,122,57
5023,64,69,39
5024,32,69,95
5025,21,115,23
5026,46,11,11
5027,26,100,94
5028,44,23,18
5029,43,57,28
5030,36,112,84
5031,45,65,89
5032,34,21,51
5033,60,64,91
5034,58,119,16
5035,59,13,72
5036,67,45,20
5037,37,140,59
5038,62,10,97
5039,57,26,74
5040,56,71,19
5041,66,57,52
5042,40,71,79
5043,64,78,62
5044,49,112,56
5045,69,119,28
5046,64,100,0
5047,50,123,81
5048,63,98,58
5049,22,65,63
5050,60,87,85
5051,65,23,71
5052,51,34,70
5053,57,141,88
5054,28,41,93
5055,67,91,97
5056,20,87,43
5057,50,115,47
5058,28,29,74
5059,33,83,14
5060,35,19,34
5061,47,132,22
5062,65,43,52
5063,27,49,44
5064,35,136,84
5065,55,42,91
5066,36,80,12
5067,53,146,33
5068,30,142,37
5069,63,107,69
5070,20,133,67
5071,27,52,4
5072,55,123,39
5073,18,98,69
5074,44,22,20
5075,63,137,27
5076,25,148,2
5077,68,61,22
5078,63,26,71
5079,59,22,18
5080,34,93,74
5081,26,106,49
5082,23,115,73
5083,60,105,57
5084,42,17,91
5085,56,65,19
5086,66,113,91
5087,45,92,92
5088,50,53,71
5089,54,112,82
5090,26,121,52
5091,35,51,84
5092,38,39,81
5093,19,35,8
5094,60,134,3
5095,55,28,40
5096,57,62,24
5097,53,94,33
5098,67,26,72
5099,60,113,8
5100,54,114,81
5101,32,113,74
5102,45,133,12
5103,35,90,8
5104,51,46,79
5105,39,130,3
5106,28,79,33
5107,30,139,6
5108,21,68,14
5109,39,127,37
5110,24,142,74
5111,60,46,95
5112,41,40,90
5113,21,108,93
5114,45,103,51
5115,32,15,80
5116,18,24,99
5117,20,25,82
5118,31,29,6
5119,55,86,44
5120,67,53,58
5121,18,55,20
5122,55,104,27
5123,55,73,2
5124,38,140,13
5125,65,18,1
5126,46,51,28
5127,22,82,17
5128,66,93,36
5129,27,68,44
5130,45,30,44
5131,38,72,23
5132,67,82,45
5133,24,70,11
5134,20,73,52
5135,62,78,44
5136,64,138,31
5137,37,115,17
5138,36,74,12
5139,52,131,3
5140,21,71,22
5141,22,112,61
5142,18,69,53
5143,21,55,73
5144,29,14,54
5145,44,122,68
5146,59,79,39
5147,40,20,13
5148,42,147,97
5149,38,107,27
5150,69,40,71
5151,41,21,79
5152,42,117,94
5153,62,89,70
5154,63,76,66
5155,49,61,28
5156,49,142,99
5157,22,148,60
5158,53,34,67
5159,63,44,8
5160,59,31,16
5161,66,105,48
5162,59,126,62
5163,56,29,83
5164,33,115,77
5165,50,13,45
5166,66,27,92
5167,38,60,12
5168,26,29,99
5169,23,131,44
5170,68,146,52
5171,62,89,16
5172,52,111,46
5173,56,34,61
5174,39,68,49
5175,58,54,42
5176,22,50,67
5177,59,47,83
5178,40,126,74
5179,34,28,85
5180,29,23,71
5181,40,136,27
5182,33,12,44
5183,20,46,40
5184,47,126,93
5185,39,25,96
5186,26,18,96
5187,46,16,35
5188,64,143,90
5189,54,24,83
5190,40,81,32
5191,30,113,24
5192,49,138,18
5193,63,105,46
5194,69,131,84
5195,64,124,32
5196,65,89,66
5197,40,16,13
5198,62,144,78
5199,34,59,32
5200,57,139,41
5201,38,56,85
5202,19,23,64
5203,54,40,94
5204,23,59,46
5205,61,50,34
5206,35,23,83
5207,47,142,31
5208,39,14,54
5209,50,14,53
5210,47,122,75
5211,34,127,50
5212,60,105,79
5213,49,45,58
5214,59,88,71
5215,68,28,13
5216,31,31,17
5217,27,65,54
5218,64,26,93
5219,68,26,96
5220,53,87,97
5221,51,65,55
5222,26,89,48
5223,59,59,97
5224,45,67,59
5225,28,27,52
5226,31,144,70
5227,56,85,5
5228,64,19,69
5229,36,78,85
5230,32,94,7
5231,45,140,100
5232,41,92,14
5233,25,118,25
5234,60,53,38
5235,26,141,2
5236,64,27,56
5237,50,102,9
5238,50,47,2
5239,36,60,93
5240,20,28,45
5241,27,129,21
5242,57,77,66
5243,64,75,64
5244,59,107,96
5245,18,97,18
5246,46,42,99
5247,67,114,61
5248,51,83,97
5249,68,91,56
5250,30,28,94
5251,18,80,87
5252,51,66,75
5253,46,88,12
5254,65,51,15
5255,64,125,15
5256,30,13,51
5257,65,13,83
5258,66,14,40
5259,46,50,47
5260,56,117,90
5261,41,96,38
5262,43,113,12
5263,34,126,3
5264,24,110,95
5265,30,84,97
5266,22,84,42
5267,43,22,80
5268,66,34,87
5269,20,124,92
5270,24,91,45
5271,66,19,91
5272,56,59,46
5273,18,24,85
5274,66,25,91
5275,34,11,52
5276,60,39,24
5277,42,91,40
5278,20,40,2
5279,32,86,76
5280,46,123,94
5281,60,44,12
5282,49,32,17
5283,43,115,36
5284,33,106,42
5285,42,124,33
5286,45,109,80
5287,26,64,54
5288,18,17,51
5289,46,68,84
5290,39,137,35
5291,33,41,53
5292,58,102,58
5293,68,16,51
5294,61,11,18
5295,68,94,11
5296,58,143,91
5297,24,115,10
5298,31,45,47
5299,46,54,100
5300,36,51,91
5301,36,62,98
5302,19,119,78
5303,58,18,15
5304,62,96,70
5305,32,123,46
5306,20,84,66
5307,28,139,30
5308,63,20,75
5309,47,59,7
5310,57,131,88
5311,35,84,60
5312,68,40,43
5313,65,101,49
5314,19,101,34
5315,49,84,75
5316,25,101,60
5317,39,138,84
5318,23,51,89
5319,29,119,54
5320,64,27,65
5321,57,86,13
5322,53,142,3
5323,32,29,16
5324,45,136,68
5325,69,84,23
5326,66,71,48
5327,62,41,54
5328,35,37,70
5329,19,83,22
5330,30,90,80
5331,62,31,11
5332,32,105,10
5333,37,131,74
5334,46,132,97
5335,59,61,100
5336,46,87,28
5337,20,79,61
5338,36,146,52
5339,20,30,47
5340,31,73,99
5341,57,85,90
5342,21,70,85
5343,69,104,65
5344,28,49,99
5345,48,13,47
5346,60,40,93
5347,49,78,58
5348,44,79,70
5349,47,14,56
5350,60,124,75
5351,19,100,2
5352,66,17,80
5353,26,18,31
5354,45,24,7
5355,48,114,86
5356,51,16,29
5357,32,81,14
5358,65,124,73
5359,42,24,54
5360,53,92,37
5361,25,48,14
5362,26,143,29
5363,54,66,45
5364,65,101,63
5365,62,90,25
5366,56,136,77
5367,49,84,66
5368,69,88,35
5369,34,19,89
5370,52,116,77
5371,54,96,30
5372,36,76,77
5373,61,71,39
5374,46,140,73
5375,24,116,72
5376,45,102,45
5377,26,95,41
5378,45,130,17
5379,23,88,99
5380,46,19,35
5381,34,38,75
5382,33,105,49
5383,40,19,60
5384,48,22,39
5385,20,56,2
5386,38,59,81
5387,43,141,6
5388,53,125,30
5389,59,122,64
5390,54,94,94
5391,39,62,63
5392,59,139,76
5393,29,77,92
5394,59,88,2
5395,30,66,92
5396,28,106,34
5397,33,144,14
5398,25,72,20
5399,57,74,61
5400,57,48,82
5401,62,118,27
5402,19,35,3
5403,47,21,12
5404,47,86,78
5405,29,95,50
5406,27,39,47
5407,61,61,38
5408,28,72,95
5409,32,129,66
5410,33,114,93
5411,34,48,57
5412,43,50,83
5413,19,130,1
5414,67,117,24
5415,29,74,10
5416,68,127,0
5417,43,88,47
5418,40,17,47
5419,35,106,9
5420,49,27,80
5421,66,105,29
5422,55,42,34
5423,64,14,18
5424,20,136,52
5425,55,83,33
5426,20,135,31
5427,47,14,75
5428,18,43,80
5429,47,33,5
5430,62,104,12
5431,49,80,85
5432,45,101,74
5433,38,134,63
5434,63,31,6
5435,30,24,44
5436,44,110,44
5437,53,24,84
5438,24,62,64
5439,39,111,93
5440,27,122,18
5441,56,41,46
5442,32,30,45
5443,32,92,28
5444,21,23,98
5445,49,24,83
5446,40,43,99
5447,23,92,60
5448,41,18,64
5449,37,86,22
5450,54,18,94
5451,37,45,50
5452,29,126,62
5453,50,12,98
5454,45,28,21
5455,25,32,70
5456,18,113,32
5457,54,144,99
5458,39,114,43
5459,23,55,6
5460,38,24,90
5461,49,60,1
5462,52,119,16
5463,32,17,64
5464,22,78,57
5465,63,72,29
5466,67,77,85
5467,65,15,91
5468,23,128,96
5469,42,66,25
5470,63,40,34
5471,57,15,62
5472,46,76,74
5473,24,140,70
5474,57,83,27
5475,30,123,24
5476,55,106,60
5477,35,89,30
5478,19,132,53
5479,25,147,66
5480,28,42,96
5481,50,149,50
5482,55,53,57
5483,65,22,33
5484,44,66,58
5485,37,105,20
5486,29,118,55
5487,60,129,36
5488,48,109,63
5489,44,120,18
5490,49,60,100
5491,27,30,84
5492,20,69,77
5493,62,30,73
5494,44,116,52
5495,52,135,70
5496,48,143,92
5497,32,82,62
5498,33,85,61
5499,30,87,71
5500,66,143,76
5501,52,74,18
5502,69,95,74
5503,28,43,1
5504,38,65,5
5505,68,84,28
5506,28,12,40
5507,47,15,50
5508,65,15,4
5509,52,11,40
5510,39,99,61
5511,55,65,29
5512,48,105,61
5513,31,19,99
5514,41,96,26
5515,67,79,49
5516,66,122,81
5517,49,39,51
5518,53,137,48
5519,49,87,61
5520,32,64,99
5521,60,58,59
5522,52,43,79
5523,20,114,53
5524,33,31,4
5525,22,40,8
5526,38,144,33
5527,27,114,97
5528,36,25,35
5529,42,29,94
5530,21,52,19
5531,46,56,80
5532,36,123,83
5533,60,28,91
5534,19,57,84
5535,27,148,82
5536,60,54,62
5537,42,96,66
5538,37,24,29
5539,65,119,68
5540,36,105,69
5541,40,111,2
5542,41,95,48
5543,28,90,41
5544,63,60,23
5545,51,121,43
5546,45,24,0
5547,22,74,53
5548,22,97,51
5549,68,85,35
5550,38,19,78
5551,29,51,37
5552,67,104,43
5553,21,20,81
5554,66,127,86
5555,59,134,46
5556,37,87,28
5557,55,99,50
5558,42,17,40
5559,31,145,85
5560,28,120,63
5561,49,67,87
5562,28,95,47
5563,35,64,76
5564,44,131,96
5565,35,117,21
5566,40,57,98
5567,28,141,16
5568,38,145,85
5569,61,138,4
5570,22,56,60
5571,40,14,88
5572,58,33,5
5573,42,27,52
5574,58,93,80
5575,27,14,94
5576,39,39,16
5577,36,10,58
5578,18,95,96
5579,24,91,38
5580,21,78,53
5581,18,40,47
5582,32,100,36
5583,57,102,47
5584,29,136,67
5585,39,25,77
5586,39,63,76
5587,67,149,26
5588,64,29,87
5589,34,91,26
5590,46,118,71
5591,63,122,62
5592,31,26,51
5593,67,135,46
5594,37,12,20
5595,67,26,56
5596,65,59,74
5597,50,131,94
5598,60,99,90
5599,32,96,41
5600,29,15,47
5601,57,64,26
5602,37,111,71
5603,47,38,32
5604,55,120,75
5605,20,19,34
5606,45,100,97
5607,43,38,15
5608,47,54,35
5609,30,60,65
5610,30,110,75
5611,19,137,90
5612,54,20,55
5613,66,91,16
5614,55,137,19
5615,19,15,84
5616,53,76,93
5617,43,71,83
5618,28,142,7
5619,25,146,17
5620,61,37,17
5621,57,47,17
5622,60,52,1
5623,39,126,75
5624,37,55,95
5625,25,58,71
5626,46,48,50
5627,57,80,9
5628,43,136,74
5629,47,10,13
5630,34,145,25
5631,37,78,46
5632,69,39,29
5633,33,124,55
5634,63,17,41
5635,60,122,3
5636,24,28,10
5637,33,68,23
5638,62,88,85
5639,64,45,66
5640,65,64,36
5641,44,53,1
5642,40,86,11
5643,41,87,20
5644,26,110,68
5645,52,39,70
5646,68,48,63
5647,37,22,67
5648,54,131,42
5649,59,121,53
5650,34,54,99
5651,64,128,61
5652,48,44,85
5653,25,16,92
5654,32,119,72
5655,48,123,89
5656,47,60,11
5657,63,55,0
5658,37,29,71
5659,56,105,32
5660,29,47,63
5661,66,113,67
5662,34,41,13
5663,59,67,92
5664,47,91,13
5665,46,59,8
5666,36,61,72
5667,63,95,25
5668,28,124,48
5669,51,62,16
5670,67,75,67
5671,24,126,59
5672,61,52,2
5673,51,91,92
5674,37,73,24
5675,67,146,20
5676,55,122,11
5677,41,144,53
5678,27,63,0
5679,49,74,0
5680,69,11,44
5681,32,141,45
5682,54,87,47
5683,37,41,6
5684,20,109,9
5685,54,139,14
5686,57,113,39
5687,25,98,10
5688,57,58,55
5689,61,145,45
5690,40,96,44
5691,57,17,86
5692,28,110,12
5693,63,25,26
5694,25,49,80
5695,46,115,49
5696,47,36,60
5697,27,113,12
5698,56,114,11
5699,45,44,28
5700,66,122,84
5701,53,61,83
5702,30,62,19
5703,49,100,30
5704,53,90,7
5705,54,113,23
5706,43,75,74
5707,39,122,38
5708,21,40,32
5709,48,70,41
5710,35,110,14
5711,55,114,67
5712,41,107,64
5713,40,43,31
5714,39,68,10
5715,19,12,93
5716,48,26,36
5717,28,87,18
5718,45,55,50
5719,63,44,99
5720,49,138,33
5721,22,121,70
5722,55,141,59
5723,27,70,83
5724,57,106,52
5725,63,99,11
5726,41,145,61
5727,52,68,95
5728,61,27,65
5729,65,104,85
5730,40,25,47
5731,34,19,39
5732,18,113,23
5733,48,85,49
5734,48,25,94
5735,59,21,67
5736,59,84,87
5737,51,138,42
5738,26,36,16
5739,39,21,82
5740,30,39,54
5741,42,18,33
5742,65,62,96
5743,35,63,69
5744,68,58,59
5745,29,13,50
5746,57,88,99
5747,34,100,76
5748,32,88,72
5749,59,112,34
5750,32,120,33
5751,32,67,15
5752,56,91,81
5753,30,141,17
5754,34,31,37
5755,49,140,42
5756,26,88,31
5757,57,108,6
5758,37,47,86
5759,43,126,86
5760,44,35,45
5761,38,145,60
5762,35,59,17
5763,30,47,70
5764,33,147,39
5765,26,51,87
5766,29,46,77
5767,61,149,49
5768,55,58,4
5769,36,55,53
5770,24,38,85
5771,52,21,57
5772,65,125,21
5773,35,91,73
5774,33,53,89
5775,56,11,78
5776,21,26,37
5777,42,147,48
5778,49,27,0
5779,57,31,77
5780,30,92,35
5781,62,67,94
5782,34,62,27
5783,66,10,97
5784,54,70,34
5785,23,40,59
5786,36,75,61
5787,30,62,86
5788,43,104,45
5789,31,32,82
5790,48,140,81
5791,21,96,78
5792,56,134,60
5793,25,118,64
5794,42,49,88
5795,30,130,25
5796,49,48,34
5797,55,129,56
5798,55,27,78
5799,45,46,62
5800,47,14,3
5801,20,82,78
5802,45,144,41
5803,20,50,44
5804,62,19,38
5805,51,77,64
5806,33,33,21
5807,39,87,10
5808,49,118,36
5809,55,33,89
5810,25,16,50
5811,25,82,90
5812,23,116,57
5813,31,108,76
5814,49,131,6
5815,52,21,7
5816,27,94,50
5817,20,12,22
5818,29,88,89
5819,66,94,90
5820,48,19,8
5821,46,42,45
5822,22,55,37
5823,69,68,12
5824,42,61,6
5825,58,15,10
5826,48,139,73
5827,38,38,96
5828,37,128,49
5829,56,106,66
5830,39,77,40
5831,21,69,28
5832,30,133,36
5833,62,93,55
5834,59,50,79
5835,67,122,15
5836,66,74,43
5837,37,88,49
5838,69,72,70
5839,30,127,78
5840,34,46,5
5841,53,73,17
5842,50,95,18
5843,18,142,50
5844,32,43,65
5845,30,48,2
5846,34,76,88
5847,41,71,99
5848,25,97,53
5849,67,140,48
5850,44,118,27
5851,62,98,37
5852,40,76,27
5853,63,88,31
5854,25,38,40
5855,25,83,35
5856,43,41,35
5857,64,96,86
5858,30,48,65
5859,56,146,9
5860,54,110,69
5861,66,77,71
5862,45,37,78
5863,42,23,92
5864,33,86,62
5865,19,125,91
5866,35,37,21
5867,34,98,97
5868,47,41,19
5869,56,146,32
5870,30,104,14
5871,49,26,6
5872,67,126,87
5873,46,86,89
5874,63,64,49
5875,47,19,9
5876,35,89,78
5877,30,143,36
5878,60,125,58
5879,38,88,87
5880,47,69,74
5881,38,51,62
5882,65,125,20
5883,34,118,78
5884,57,80,78
5885,36,111,36
5886,69,22,44
5887,32,24,13
5888,26,45,42
5889,69,24,84
5890,27,126,83
5891,61,84,32
5892,48,65,2
5893,40,104,86
5894,69,141,43
5895,47,61,86
5896,50,147,90
5897,69,93,34
5898,26,38,24
5899,64,62,95
5900,18,30,85
5901,61,121,7
5902,52,147,61
5903,28,85,17
5904,51,39,91
5905,33,134,27
5906,26,60,74
5907,49,87,11
5908,32,31,63
5909,29,73,1
5910,50,30,58
5911,62,138,36
5912,31,116,3
5913,25,125,40
5914,25,133,44
5915,44,45,33
5916,29,56,86
5917,18,41,12
5918,60,63,6
5919,57,32,31
5920,59,11,22
5921,68,119,48
5922,28,133,71
5923,56,76,46
5924,60,80,36
5925,48,38,97
5926,34,128,47
5927,50,122,28
5928,49,54,36
5929,46,25,22
5930,38,40,37
5931,38,59,92
5932,57,131,43
5933,40,24,4
5934,23,58,51
5935,39,19,39
5936,67,29,10
5937,55,79,77
5938,54,17,1
5939,62,43,34
5940,68,13,44
5941,25,117,48
5942,58,33,34
5943,66,64,91
5944,52,35,71
5945,68,34,31
5946,28,45,67
5947,41,80,70
5948,66,21,38
5949,38,138,47
5950,68,125,90
5951,19,142,36
5952,57,92,59
5953,36,15,80
5954,56,35,73
5955,45,122,3
5956,34,112,22
5957,23,129,13
5958,36,18,4
5959,55,54,65
5960,45,23,23
5961,19,121,17
5962,55,64,26
5963,54,146,23
5964,68,24,28
5965,69,46,10
5966,21,136,17
5967,39,126,3
5968,43,93,32
5969,66,81,77
5970,60,105,41
5971,53,120,31
5972,30,114,50
5973,69,67,3
5974,49,104,19
5975,34,127,84
5976,58,15,66
5977,53,13,88
5978,63,52,67
5979,36,102,61
5980,52,51,57
5981,63,12,46
5982,57,138,74
5983,45,24,79
5984,18,56,58
5985,59,94,99
5986,35,67,5
5987,65,48,94
5988,57,140,39
5989,50,44,76
5990,29,61,22
5991,25,127,51
5992,41,23,3
5993,33,39,36
5994,67,99,41
5995,21,144,100
5996,55,104,43
5997,61,78,96
5998,44,136,41
5999,26,61,28
6000,64,72,100
6001,33,45,18
6002,29,100,83
6003,48,62,31
6004,41,118,43
6005,31,81,54
6006,62,24,79
6007,42,122,4
6008,51,78,45
6009,20,125,75
6010,41,13,44
6011,59,84,20
6012,26,51,77
6013,43,39,100
6014,37,79,21
6015,57,25,29
6016,27,120,22
6017,36,113,4
6018,20,116,62
6019,41,132,92
6020,22,36,58
6021,20,22,93
6022,44,82,81
6023,33,95,51
6024,66,40,64
6025,32,12,38
6026,52,39,80
6027,29,108,2
6028,58,143,41
6029,61,108,70
6030,43,95,26
6031,64,73,27
6032,51,127,53
6033,40,123,94
6034,48,96,14
6035,67,49,52
6036,37,34,71
6037,29,104,69
6038,40,55,91
6039,21,147,3
6040,40,41,93
6041,65,106,16
6042,65,25,33
6043,18,27,5
6044,42,145,35
6045,19,84,98
6046,47,10,38
6047,20,134,79
6048,38,47,65
6049,42,54,7
6050,37,90,14
6051,66,138,62
6052,69,41,90
6053,39,145,79
6054,38,127,64
6055,50,49,58
6056,69,83,9
6057,55,120,6
6058,32,112,73
6059,63,112,75
6060,69,83,80
6061,32,123,11
6062,63,132,78
6063,42,66,45
6064,38,83,31
6065,41,92,31
6066,22,88,89
6067,23,139,77
6068,66,102,89
6069,60,59,60
6070,65,38,68
6071,61,90,60
6072,64,19,45
6073,40,126,67
6074,21,69,91
6075,44,69,54
6076,35,67,0
6077,38,54,76
6078,45,133,66
6079,52,35,48
6080,39,111,24
6081,57,60,15
6082,40,61,84
6083,20,60,12
6084,57,140,51
6085,67,23,35
6086,27,10,71
6087,42,23,43
6088,69,90,82
6089,66,12,46
6090,25,107,79
6091,28,49,75
6092,22,98,19
6093,62,134,17
6094,54,104,53
6095,62,18,11
6096,55,103,24
6097,46,93,59
6098,22,30,74
6099,26,34,85
6100,65,111,33
6101,19,131,12
6102,18,34,37
6103,57,146,11
6104,68,112,35
6105,47,66,27
6106,28,46,90
6107,45,25,38
6108,61,46,76
6109,29,85,42
6110,56,35,90
6111,43,29,30
6112,30,146,1
6113,25,112,81
6114,45,38,89
6115,47,40,41
6116,26,28,30
6117,56,36,60
6118,48,103,55
6119,38,94,85
6120,64,53,99
6121,51,122,82
6122,48,83,13
6123,69,96,13
6124,42,103,28
6125,29,107,80
6126,18,141,49
6127,39,65,49
6128,57,106,62
6129,54,107,100
6130,64,43,72
6131,18,109,64
6132,18,23,67
6133,59,121,70
6134,59,84,10
6135,38,106,13
6136,32,130,82
6137,34,64,2
6138,39,126,7
6139,55,102,92
6140,52,46,100
6141,62,35,42
6142,33,76,8
6143,25,93,18
6144,64,27,11
6145,34,36,26
6146,34,40,100
6147,43,115,57
6148,30,138,24
6149,34,15,44
6150,55,20,47
6151,34,27,49
6152,65,30,80
6153,31,28,43
6154,62,13,58
6155,23,86,32
6156,52,125,77
6157,63,34,27
6158,31,86,17
6159,64,58,54
6160,25,74,32
6161,32,92,14
6162,44,10,60
6163,30,90,10
6164,66,30,35
6165,48,95,14
6166,52,24,52
6167,23,59,61
6168,22,57,47
6169,39,58,93
6170,66,117,14
6171,40,54,62
6172,42,41,86
6173,51,141,42
6174,43,106,49
6175,64,89,59
6176,22,63,58
6177,43,136,14
6178,37,143,28
6179,23,75,74
6180,23,146,81
6181,67,118,39
6182,35,32,30
6183,21,116,72
6184,34,60,85
6185,31,81,10
6186,31,112,80
6187,30,89,96
6188,24,27,61
6189,61,90,74
6190,32,116,7
6191,36,78,50
6192,60,89,56
6193,64,51,3
6194,61,43,35
6195,52,57,18
6196,34,145,23
6197,52,147,40
6198,36,14,48
6199,37,125,81
6200,53,126,96
6201,52,117,45
6202,49,32,35
6203,65,71,9
6204,61,22,77
6205,57,146,6
6206,41,29,11
6207,34,101,85
6208,24,117,90
6209,60,117,47
6210,67,42,36
6211,18,73,74
6212,52,39,35
6213,49,117,59
6214,53,82,76
6215,30,118,95
6216,23,109,7
6217,31,23,6
6218,54,28,42
6219,65,80,57
6220,32,68,80
6221,64,106,85
6222,21,53,45
6223,57,120,33
6224,33,20,83
6225,45,115,71
6226,33,11,21
6227,21,134,90
6228,62,103,97
6229,43,102,20
6230,45,13,14
6231,49,72,4
6232,62,38,16
6233,19,28,71
6234,48,100,18
6235,20,38,4
6236,25,125,22
6237,41,79,82
6238,32,132,13
6239,60,32,9
6240,48,55,30
6241,26,17,12
6242,56,75,21
6243,62,109,36
6244,19,70,38
6245,25,121,9
6246,24,61,30
6247,61,45,42
6248,68,121,98
6249,56,96,76
6250,59,94,93
6251,33,22,97
6252,52,56,35
6253,47,99,34
6254,27,31,67
6255,55,67,54
6256,35,39,67
6257,67,115,46
6258,22,83,5
6259,46,103,27
6260,56,80,29
6261,51,16,26
6262,60,74,68
6263,62,55,38
6264,40,27,34
6265,22,17,43
6266,47,83,14
6267,23,111,82
6268,63,88,93
6269,61,88,31
6270,21,130,28
6271,46,72,62
6272,40,49,5
6273,23,93,89
6274,49,24,26
6275,59,108,98
6276,35,143,27
6277,32,130,4
6278,57,72,40
6279,49,145,55
6280,26,137,53
6281,54,121,79
6282,27,120,17
6283,37,41,76
6284,23,54,42
6285,65,131,88
6286,20,91,73
6287,59,22,28
6288,28,33,9
6289,60,23,5
6290,34,79,79
6291,49,71,88
6292,21,129,3
6293,21,98,100
6294,34,10,33
6295,58,135,82
6296,36,41,32
6297,22,41,3
6298,49,65,43
6299,39,100,97
6300,23,13,75
6301,52,32,30
6302,39,38,79
6303,18,107,65
6304,37,39,57
6305,39,99,59
6306,65,76,1
6307,28,110,35
6308,30,67,69
6309,59,34,59
6310,20,32,22
6311,26,138,46
6312,29,106,100
6313,40,137,45
6314,31,90,79
6315,50,13,43
6316,35,144,18
6317,66,55,48
6318,58,18,87
6319,26,42,57
6320,40,93,90
